,0
6501,0.3
6502,0.9
6503,0
6504,0.3
6505,0.6
6506,0
6507,0.3
6508,0.3
6509,0.6
6510,0
6511,0.9
6512,0.9
6513,0.9
6514,1.2
6515,0.9
6516,0
6517,0.3
6518,0.6
6519,0.3
6520,0
6521,0.6
6522,0.9
6523,0.9
6524,0
6525,0.9
6526,0.6
6527,0.3
6528,0.6
6529,0.9
6530,0.9
6531,0.3
6532,0.6
6533,0.3
6534,0.9
6535,0.9
6536,0.3
6537,0.6
6538,0
6539,0.3
6540,0.6
6541,0.3
6542,0
6543,0.3
6544,0.9
6545,0
6546,0.9
6547,0.6
6548,1.2
6549,0.9
6550,0
6551,0.9
6552,0.3
6553,0
6554,0.9
6555,0.9
6556,0.3
6557,0.6
6558,0.6
6559,0.3
6560,0.3
6561,0.6
6562,0.3
6563,0.9
6564,0.3
6565,0.3
6566,0.3
6567,0.9
6568,1.2
6569,0.6
6570,0.6
6571,0.6
6572,0.6
6573,0.6
6574,0.9
6575,0.9
6576,0.9
6577,0.9
6578,0.9
6579,0.9
6580,0
6581,0.3
6582,0.6
6583,0.3
6584,0.9
6585,0.6
6586,0.6
6587,0.3
6588,0.6
6589,0
6590,0.3
6591,0.3
6592,1.2
6593,0.3
6594,0.3
6595,0.6
6596,0.6
6597,0.3
6598,0.6
6599,0.9
6600,0.9
6601,0
6602,0
6603,0.3
6604,0.9
6605,0.6
6606,0.6
6607,1.2
6608,0.3
6609,0.6
6610,0
6611,0.6
6612,0.6
6613,0.9
6614,0.9
6615,0.9
6616,0
6617,0.6
6618,0
6619,0.6
6620,0.9
6621,0
6622,0.9
6623,0.3
6624,0.6
6625,0.3
6626,0.3
6627,0.6
6628,0.9
6629,0.9
6630,1.2
6631,0.9
6632,0.9
6633,0.3
6634,0.3
6635,0.9
6636,0.9
6637,0
6638,0.6
6639,0.3
6640,0.6
6641,0
6642,0.3
6643,0
6644,0.6
6645,1.2
6646,0.6
6647,0
6648,0.3
6649,0.9
6650,0.3
6651,0.3
6652,0.6
6653,0.3
6654,0.3
6655,0.6
6656,0.9
6657,0.6
6658,0.9
6659,0.3
6660,0
6661,0.9
6662,0
6663,0.3
6664,0.6
6665,0.9
6666,0
6667,0.9
6668,0.6
6669,0.6
6670,0.3
6671,0.3
6672,0.9
6673,0.3
6674,0
6675,0.9
6676,0.6
6677,1.2
6678,1.2
6679,0.6
6680,0.6
6681,1.2
6682,0.3
6683,0.9
6684,0.6
6685,0.6
6686,0.3
6687,0.6
6688,0
6689,0.3
6690,0.3
6691,0.6
6692,0.9
6693,0.9
6694,0.6
6695,0.6
6696,0.6
6697,0.3
6698,0.6
6699,0.3
6700,0
6701,0.3
6702,0
6703,0
6704,0.9
6705,0.9
6706,0
6707,0.3
6708,0.6
6709,0.3
6710,0.9
6711,0.6
6712,0.6
6713,0
6714,0.6
6715,0.9
6716,0
6717,0.6
6718,0.3
6719,0.6
6720,0.6
6721,0.6
6722,0
6723,0
6724,0.6
6725,0.3
6726,0.6
6727,0.6
6728,0
6729,0
6730,0.3
6731,0.9
6732,0.9
6733,0.3
6734,0
6735,0.6
6736,0.3
6737,1.2
6738,0.3
6739,0.3
6740,0.3
6741,0.3
6742,0
6743,0.9
6744,0.6
6745,0.3
6746,0.9
6747,0.9
6748,0.6
6749,0.6
6750,0
6751,0.3
6752,0.6
6753,0.3
6754,0.6
6755,0
6756,0
6757,0.3
6758,0.3
6759,0.3
6760,0.6
6761,0
6762,0.6
6763,0.3
6764,0.6
6765,0.6
6766,0
6767,0
6768,0.6
6769,0.3
6770,0.6
6771,0.9
6772,0
6773,0.3
6774,0.9
6775,0
6776,0.6
6777,1.2
6778,0.9
6779,0.6
6780,0.3
6781,0.9
6782,0.3
6783,0.9
6784,0.9
6785,0
6786,0.3
6787,0.3
6788,0.6
6789,0.3
6790,0.6
6791,1.2
6792,1.2
6793,0.3
6794,0.6
6795,1.2
6796,0
6797,0.3
6798,0.6
6799,0.9
6800,0
6801,0
6802,0.9
6803,0.3
6804,0.9
6805,0
6806,0.6
6807,0.6
6808,0.3
6809,0
6810,0.9
6811,0
6812,0
6813,0.6
6814,0.9
6815,0.9
6816,0.3
6817,0.6
6818,0.9
6819,0.3
6820,0.9
6821,0.9
6822,1.2
6823,0.9
6824,0.6
6825,0.3
6826,0
6827,0.6
6828,0
6829,0.3
6830,0
6831,0
6832,0.6
6833,0.3
6834,0.9
6835,0.6
6836,0.3
6837,0.6
6838,0.3
6839,0.9
6840,0.3
6841,0.6
6842,0.3
6843,0
6844,0.9
6845,0.3
6846,0
6847,0
6848,0
6849,0
6850,0.3
6851,1.2
6852,0.3
6853,0
6854,1.2
6855,0.9
6856,0.6
6857,0.3
6858,0.6
6859,0.6
6860,0.9
6861,0.6
6862,0.6
6863,0.9
6864,0.3
6865,0
6866,1.2
6867,0.3
6868,0.9
6869,0.6
6870,0.9
6871,0.6
6872,1.2
6873,0
6874,0.6
6875,0.9
6876,0.3
6877,0
6878,0.3
6879,0.9
6880,0
6881,0.6
6882,0.9
6883,0
6884,0.3
6885,0.3
6886,0.3
6887,0.3
6888,0.6
6889,0
6890,0.3
6891,0
6892,0.6
6893,0.6
6894,0.3
6895,0.3
6896,0.3
6897,0.3
6898,0.3
6899,0.6
6900,0.6
6901,0.3
6902,0.3
6903,0.3
6904,0.9
6905,0.6
6906,0
6907,0.3
6908,0.3
6909,0.9
6910,0
6911,0.9
6912,0.3
6913,0.9
6914,0.3
6915,0.3
6916,0.6
6917,0
6918,0.6
6919,0.3
6920,0.6
6921,0.6
6922,0.9
6923,0.3
6924,0.9
6925,0.9
6926,0.6
6927,0
6928,0.9
6929,0.3
6930,0.3
6931,0.3
6932,0.3
6933,0.6
6934,0.6
6935,0.3
6936,0.3
6937,0
6938,0.6
6939,0.3
6940,0
6941,0.3
6942,0
6943,0
6944,0.3
6945,0.3
6946,0
6947,1.2
6948,0.6
6949,0.9
6950,0.6
6951,0.3
6952,0.3
6953,0.3
6954,0.6
6955,0
6956,0.9
6957,0.9
6958,0.3
6959,0.3
6960,0.9
6961,0.3
6962,1.2
6963,0.9
6964,1.2
6965,0
6966,0
6967,0
6968,0.9
6969,0
6970,0.9
6971,0.6
6972,0.3
6973,0
6974,0.6
6975,0.9
6976,0.3
6977,0.9
6978,0.6
6979,0.9
6980,0.3
6981,0.9
6982,0.6
6983,0.9
6984,0
6985,0.9
6986,0.3
6987,0
6988,0.9
6989,0
6990,0.6
6991,0.3
6992,0.3
6993,0.9
6994,0
6995,0
6996,0
6997,0
6998,0.9
6999,0.6
7000,0.6
7001,0.9
7002,0.6
7003,0.9
7004,0
7005,0.6
7006,0.6
7007,0.9
7008,0
7009,0
7010,0
7011,0.6
7012,0
7013,0.6
7014,0
7015,0.6
7016,0
7017,1.2
7018,1.2
7019,0.9
7020,0
7021,0.9
7022,0.3
7023,0.9
7024,0.9
7025,0.6
7026,0.6
7027,0.9
7028,0.9
7029,0.9
7030,0.6
7031,0.3
7032,0.9
7033,0.6
7034,0.3
7035,0
7036,0.6
7037,0
7038,0
7039,0
7040,0.9
7041,0.6
7042,0.6
7043,0
7044,0.3
7045,0.3
7046,0.3
7047,0.3
7048,0
7049,0
7050,0.6
7051,0
7052,0.9
7053,0.3
7054,0.3
7055,0.3
7056,0.6
7057,0.3
7058,0.9
7059,0.3
7060,0.3
7061,0.9
7062,1.2
7063,0.3
7064,0
7065,0
7066,0.9
7067,0.9
7068,0.6
7069,0
7070,0
7071,0
7072,0.6
7073,0
7074,1.2
7075,0.9
7076,0.9
7077,0.6
7078,0.6
7079,0.9
7080,0.6
7081,0.9
7082,0.6
7083,0.9
7084,0.3
7085,0.3
7086,0
7087,0.9
7088,0
7089,0.6
7090,0.3
7091,1.2
7092,0.9
7093,0.6
7094,0
7095,0
7096,0.9
7097,0
7098,0.9
7099,0.3
7100,0.6
7101,0
7102,0
7103,0.3
7104,0
7105,0
7106,0
7107,0
7108,0.3
7109,0.3
7110,0.9
7111,0.9
7112,0.9
7113,0.3
7114,0.9
7115,0.3
7116,0
7117,0.9
7118,0.3
7119,0.6
7120,0.9
7121,0.9
7122,0
7123,0.9
7124,0.3
7125,0.6
7126,0.9
7127,0.9
7128,0
7129,0.9
7130,0.9
7131,0.3
7132,0.9
7133,0.3
7134,0.6
7135,0.6
7136,0.9
7137,0.9
7138,0.9
7139,0.6
7140,0
7141,0.3
7142,0.3
7143,0.9
7144,0
7145,0.3
7146,0.9
7147,0.9
7148,0.9
7149,0.3
7150,0.9
7151,0.6
7152,0.3
7153,0.3
7154,0
7155,0
7156,0.6
7157,0.6
7158,0
7159,0.9
7160,0.9
7161,0.6
7162,0.3
7163,0.6
7164,0.9
7165,1.2
7166,0
7167,0.6
7168,0
7169,0.6
7170,0.6
7171,0.3
7172,0.6
7173,1.2
7174,0.3
7175,0
7176,0
7177,0.9
7178,0.6
7179,0.6
7180,0
7181,0.3
7182,0.3
7183,0.6
7184,0.6
7185,0.3
7186,0.3
7187,0.3
7188,0.9
7189,0.6
7190,0.3
7191,0.3
7192,1.2
7193,0.6
7194,0.3
7195,0.6
7196,0.3
7197,0.9
7198,0.3
7199,0.6
7200,0
7201,0.9
7202,0.3
7203,0.9
7204,0.6
7205,0
7206,0.6
7207,0
7208,1.2
7209,0.6
7210,0.9
7211,0.6
7212,0.9
7213,0
7214,1.2
7215,0
7216,0
7217,0.3
7218,0.9
7219,0.3
7220,0.9
7221,0
7222,0.6
7223,0.3
7224,0.6
7225,0.9
7226,0.3
7227,0.9
7228,1.2
7229,0.6
7230,0.6
7231,0
7232,0.3
7233,0
7234,0.6
7235,0.6
7236,0.6
7237,0.9
7238,0.6
7239,0.3
7240,0.6
7241,0.3
7242,0.9
7243,0.6
7244,0.6
7245,1.2
7246,0.6
7247,0.6
7248,0.6
7249,0.3
7250,0
7251,0
7252,0.6
7253,0.9
7254,0.6
7255,1.2
7256,0.3
7257,0.3
7258,0
7259,0.3
7260,0.9
7261,0.6
7262,0.9
7263,0.9
7264,0
7265,0.9
7266,0.9
7267,0.6
7268,0
7269,0.6
7270,0
7271,0.6
7272,0.9
7273,0.6
7274,0.6
7275,0
7276,0.6
7277,0.9
7278,0.6
7279,0.6
7280,0
7281,0.9
7282,1.2
7283,0.6
7284,0.6
7285,0.6
7286,0.6
7287,0.3
7288,0.9
7289,1.2
7290,0.3
7291,0.6
7292,0.3
7293,0.3
7294,0.3
7295,1.2
7296,0.9
7297,0.6
7298,0.3
7299,0.3
7300,0.6
7301,0.9
7302,0.3
7303,0.3
7304,0.6
7305,0.6
7306,0.9
7307,0.6
7308,0.3
7309,0.3
7310,0.6
7311,0.6
7312,0.9
7313,0.3
7314,0.6
7315,1.2
7316,0
7317,0
7318,0
7319,0.3
7320,0.3
7321,0
7322,0
7323,0.6
7324,0.3
7325,0.9
7326,0.3
7327,0.6
7328,0
7329,0.3
7330,0
7331,0.9
7332,0
7333,0.9
7334,0.6
7335,0.9
7336,1.2
7337,0
7338,0.3
7339,0.3
7340,0.9
7341,0.9
7342,0.3
7343,0
7344,0.9
7345,0.6
7346,0.9
7347,0.6
7348,0
7349,1.2
7350,0.3
7351,0.3
7352,0.6
7353,0
7354,0
7355,0.9
7356,0.6
7357,0.6
7358,0.9
7359,0
7360,0.6
7361,1.2
7362,0.6
7363,0.9
7364,0.9
7365,0
7366,0.3
7367,0.6
7368,0.3
7369,0
7370,0.3
7371,0.9
7372,0.9
7373,0.9
7374,0
7375,0.9
7376,0.9
7377,0.3
7378,0.9
7379,0.3
7380,0.9
7381,0.9
7382,0
7383,0
7384,0.9
7385,0
7386,0.6
7387,0.6
7388,0.6
7389,0
7390,0.3
7391,0.9
7392,0.3
7393,0.6
7394,0.6
7395,0.6
7396,0.9
7397,0.9
7398,0
7399,0.6
7400,0.3
7401,0.9
7402,0.9
7403,0.9
7404,0.3
7405,0.9
7406,0.9
7407,0.3
7408,0.3
7409,0.3
7410,0
7411,1.2
7412,0.6
7413,0.3
7414,0.9
7415,0
7416,0
7417,0.6
7418,0.6
7419,0.9
7420,0.3
7421,0.6
7422,0.9
7423,0
7424,0.3
7425,0.6
7426,0.3
7427,0.9
7428,0.9
7429,0.6
7430,0.6
7431,0.3
7432,0.9
7433,0
7434,0
7435,0.3
7436,0.9
7437,0.3
7438,0
7439,0.3
7440,0
7441,1.2
7442,0.6
7443,0.3
7444,0.3
7445,0.3
7446,0.9
7447,0.3
7448,0.9
7449,0.9
7450,0.6
7451,0.6
7452,0.3
7453,0.6
7454,1.2
7455,1.2
7456,0
7457,0.3
7458,0.3
7459,0.9
7460,0.3
7461,0
7462,0.3
7463,0
7464,0.3
7465,0.9
7466,0
7467,0.6
7468,0.9
7469,0.6
7470,0.9
7471,0
7472,0.3
7473,0.9
7474,0
7475,0.9
7476,0.3
7477,0.3
7478,0
7479,0.6
7480,0.3
7481,0
7482,0.9
7483,0.9
7484,0.6
7485,1.2
7486,0.6
7487,0
7488,0.9
7489,0.6
7490,0.9
7491,0.9
7492,0
7493,0.6
7494,0.6
7495,0.3
7496,0.6
7497,0.3
7498,0.3
7499,0
7500,0
7501,0.9
7502,0
7503,0.3
7504,0.3
7505,0.6
7506,0.6
7507,0
7508,0.3
7509,0
7510,0.6
7511,0.3
7512,0.3
7513,0.3
7514,0
7515,0.6
7516,0
7517,0.9
7518,0.6
7519,0.3
7520,0.6
7521,0.3
7522,0.9
7523,0
7524,1.2
7525,1.2
7526,0
7527,0.3
7528,0
7529,0.6
7530,0.9
7531,0
7532,0
7533,0.6
7534,0.6
7535,0.3
7536,0.3
7537,0.3
7538,0.6
7539,0.9
7540,0.6
7541,0.9
7542,0.6
7543,0.9
7544,0.3
7545,0
7546,0.3
7547,0.3
7548,0.3
7549,0.3
7550,0
7551,0.9
7552,0.3
7553,0.9
7554,0.3
7555,0.3
7556,0.3
7557,0
7558,0.6
7559,0
7560,0.6
7561,0.3
7562,0.6
7563,0.3
7564,0.6
7565,1.2
7566,0
7567,0.3
7568,0.6
7569,0.6
7570,0.6
7571,0.9
7572,0.3
7573,0.6
7574,0.3
7575,0.3
7576,0.6
7577,0.6
7578,0.9
7579,0
7580,0.3
7581,0
7582,0.6
7583,0.3
7584,0
7585,0.9
7586,0.3
7587,0.3
7588,0.9
7589,0.9
7590,0.9
7591,0.6
7592,0.3
7593,1.2
7594,0.3
7595,0.6
7596,0
7597,0.3
7598,0.9
7599,0.6
7600,0.3
7601,0.6
7602,0
7603,0.6
7604,0.3
7605,0.3
7606,0.6
7607,0.9
7608,0.6
7609,0.9
7610,0.6
7611,0.9
7612,0.9
7613,0
7614,0.6
7615,0.3
7616,0.9
7617,0.3
7618,0.3
7619,0.6
7620,0.6
7621,0.3
7622,0.3
7623,0.9
7624,0.3
7625,0.9
7626,0.9
7627,0
7628,0
7629,0.6
7630,0.6
7631,0.9
7632,0.6
7633,0
7634,0.3
7635,0.3
7636,0.3
7637,0
7638,0.3
7639,0.3
7640,1.2
7641,0.6
7642,0.6
7643,0
7644,0
7645,0
7646,0.6
7647,0.9
7648,0.3
7649,0.6
7650,0
7651,0
7652,0.6
7653,0.6
7654,0
7655,0.6
7656,0.3
7657,0.6
7658,0.3
7659,0.3
7660,0.9
7661,0
7662,0.3
7663,0.3
7664,0
7665,0.6
7666,0.9
7667,0
7668,0.3
7669,0.3
7670,0.3
7671,0.6
7672,0.9
7673,0.3
7674,0.9
7675,0.9
7676,0
7677,1.2
7678,0.9
7679,0.6
7680,1.2
7681,0.6
7682,0.6
7683,0.3
7684,0.6
7685,1.2
7686,0.9
7687,0
7688,0.6
7689,0.6
7690,0.9
7691,0
7692,0.6
7693,0.3
7694,0.9
7695,0.9
7696,0.9
7697,0.6
7698,0.9
7699,0.9
7700,0.3
7701,0.9
7702,0.3
7703,0.9
7704,0
7705,0.3
7706,0
7707,0.6
7708,1.2
7709,0
7710,0.6
7711,0.3
7712,0.6
7713,0.3
7714,0
7715,0.6
7716,0
7717,0
7718,0.6
7719,0
7720,0.3
7721,0.6
7722,0.6
7723,0
7724,0.6
7725,0.6
7726,0
7727,0
7728,0.9
7729,0.6
7730,1.2
7731,0.9
7732,0.3
7733,0.6
7734,0
7735,0
7736,1.2
7737,0.6
7738,0.6
7739,0
7740,0.3
7741,0.3
7742,1.2
7743,0.6
7744,0.6
7745,0.9
7746,0.6
7747,0
7748,0.9
7749,0.3
7750,0
7751,0
7752,1.2
7753,0.9
7754,0.9
7755,0.3
7756,0.6
7757,0.6
7758,0
7759,0.3
7760,0.3
7761,0.9
7762,0.3
7763,0
7764,0.3
7765,0.6
7766,0.6
7767,0.3
7768,0
7769,0.6
7770,0.3
7771,0.6
7772,0.3
7773,0.9
7774,0.3
7775,0.9
7776,0.9
7777,0.6
7778,0.3
7779,0.6
7780,0.6
7781,0.9
7782,0.6
7783,0.9
7784,0.6
7785,0.3
7786,0
7787,0.6
7788,0.6
7789,0
7790,0.9
7791,0.9
7792,0
7793,0.3
7794,0
7795,0.9
7796,0.6
7797,0.3
7798,0.6
7799,0.6
7800,0.3
7801,0.9
7802,0.6
7803,0
7804,0
7805,0.9
7806,0.6
7807,0
7808,0.6
7809,0.3
7810,0.3
7811,0.6
7812,0
7813,0.6
7814,0.3
7815,0.3
7816,0
7817,0.3
7818,0
7819,0.9
7820,0.9
7821,0.6
7822,0.9
7823,0.6
7824,0
7825,0
7826,0.6
7827,0.6
7828,0.3
7829,0
7830,0.9
7831,1.2
7832,0.6
7833,0
7834,0.9
7835,0
7836,0.3
7837,0.3
7838,0.3
7839,0
7840,0.9
7841,0
7842,0.3
7843,0.6
7844,0.3
7845,0.6
7846,1.2
7847,0.3
7848,0.6
7849,0
7850,0
7851,0.6
7852,0.6
7853,0.9
7854,0.9
7855,0.9
7856,0.3
7857,0
7858,0.9
7859,0.6
7860,0.9
7861,0.6
7862,0.6
7863,0.3
7864,0.3
7865,0.3
7866,0.3
7867,0
7868,0.6
7869,0.3
7870,0.6
7871,0.6
7872,1.2
7873,0.6
7874,0.9
7875,0.6
7876,0.6
7877,0.3
7878,0.3
7879,0.9
7880,0.3
7881,0
7882,0.6
7883,0.6
7884,0.3
7885,0.3
7886,0
7887,0.6
7888,0.9
7889,0.6
7890,0.9
7891,0.9
7892,0.6
7893,0.3
7894,0
7895,0
7896,0.6
7897,0.6
7898,0.6
7899,0.6
7900,0.3
7901,0
7902,0
7903,0.6
7904,0.6
7905,0
7906,0.3
7907,0.3
7908,0
7909,0.9
7910,0.3
7911,0.9
7912,0.9
7913,0.6
7914,0.6
7915,0.9
7916,0.3
7917,0.6
7918,0.3
7919,0
7920,0.3
7921,0
7922,0
7923,0
7924,1.2
7925,0
7926,0.6
7927,0.6
7928,0
7929,0.3
7930,0
7931,0.6
7932,0.3
7933,0.3
7934,0.9
7935,0.9
7936,0.3
7937,0.9
7938,0.3
7939,0
7940,0.9
7941,0.9
7942,0.3
7943,0
7944,0.6
7945,0.6
7946,0
7947,0.3
7948,0.3
7949,0.9
7950,0.9
7951,0.9
7952,0.3
7953,0.6
7954,0.9
7955,0.6
7956,0.3
7957,0.3
7958,1.2
7959,0
7960,0
7961,0.3
7962,0.3
7963,0.3
7964,1.2
7965,0.3
7966,0
7967,0
7968,0
7969,0
7970,0.3
7971,0.9
7972,0
7973,0.6
7974,0.6
7975,0.6
7976,0.6
7977,0
7978,0.9
7979,0
7980,0.9
7981,0
7982,0
7983,0.3
7984,0.9
7985,0.6
7986,0.6
7987,0.3
7988,0.3
7989,0.3
7990,0.6
7991,0
7992,0
7993,0.6
7994,0.6
7995,0
7996,0
7997,0.3
7998,0.3
7999,0.6
8000,1.2
8001,0.9
8002,0.6
8003,0.3
8004,0.6
8005,0.6
8006,0.9
8007,0
8008,0.3
8009,0.9
8010,0
8011,1.2
8012,0.6
8013,0.6
8014,0.6
8015,0.9
8016,0.9
8017,0.6
8018,0
8019,0.9
8020,0.3
8021,0.6
8022,0.3
8023,0.3
8024,0.9
8025,0
8026,0
8027,0.6
8028,0
8029,0
8030,0.6
8031,0.6
8032,0.9
8033,1.2
8034,0.3
8035,0.9
8036,0.9
8037,0
8038,0.3
8039,0.9
8040,1.2
8041,1.2
8042,0
8043,0.6
8044,0.9
8045,0.9
8046,0
8047,0.9
8048,0.6
8049,0.6
8050,0.3
8051,0.9
8052,0
8053,0
8054,0.6
8055,0.9
8056,0.9
8057,0.6
8058,0.9
8059,0.9
8060,0.9
8061,0.3
8062,0.3
8063,0
8064,0.6
8065,0
8066,0.9
8067,0.6
8068,0.3
8069,0.3
8070,0.3
8071,0.6
8072,0.3
8073,0.9
8074,0.6
8075,0.9
8076,0.6
8077,0.6
8078,0
8079,0.9
8080,0.9
8081,0
8082,0.6
8083,0.6
8084,0.6
8085,0.9
8086,0.9
8087,0.6
8088,0.3
8089,0.9
8090,1.2
8091,0
8092,0.9
8093,0.9
8094,0.6
8095,0.9
8096,0.9
8097,0
8098,0
8099,0.3
8100,0.3
8101,0.3
8102,0
8103,0.9
8104,0
8105,0
8106,0
8107,0.9
8108,0.6
8109,0.9
8110,0.3
8111,0.3
8112,0
8113,0.9
8114,1.2
8115,0.6
8116,0.3
8117,0.6
8118,0.9
8119,1.2
8120,0.9
8121,0
8122,0.9
8123,0
8124,0.3
8125,0.6
8126,0
8127,0.3
8128,0.6
8129,0.3
8130,0.6
8131,0.9
8132,0.9
8133,0.6
8134,0.3
8135,0.3
8136,0.9
8137,0.6
8138,0.9
8139,0
8140,0.6
8141,0.3
8142,0.3
8143,0.9
8144,0
8145,0.9
8146,0.6
8147,0.9
8148,1.2
8149,0.3
8150,0.6
8151,0.9
8152,0.3
8153,0.9
8154,0
8155,0.6
8156,0.9
8157,0.3
8158,0
8159,0.9
8160,0
8161,1.2
8162,0
8163,0.3
8164,0.6
8165,0.3
8166,1.2
8167,0.9
8168,0
8169,1.2
8170,0.3
8171,0.6
8172,0.6
8173,0.9
8174,0.6
8175,0.6
8176,0.6
8177,0.3
8178,0.6
8179,0
8180,0.3
8181,0.6
8182,0.3
8183,0.9
8184,0.6
8185,0.3
8186,0
8187,0.9
8188,0.6
8189,0.6
8190,0.3
8191,0.9
8192,0.3
8193,0
8194,0.3
8195,0
8196,0.3
8197,0
8198,0.3
8199,0.3
8200,0.3
8201,0.6
8202,0.9
8203,0.3
8204,0.6
8205,0.3
8206,0.3
8207,0.6
8208,0.6
8209,0
8210,0.6
8211,0.9
8212,0.3
8213,0
8214,0.6
8215,0
8216,0.3
8217,0.3
8218,0.9
8219,0.3
8220,0
8221,0
8222,0
8223,1.2
8224,0.3
8225,0.6
8226,0.6
8227,0.3
8228,0.3
8229,0
8230,0.3
8231,0.6
8232,1.2
8233,0.6
8234,0.9
8235,0
8236,0.9
8237,0
8238,0
8239,0.6
8240,0.6
8241,1.2
8242,0.9
8243,0.6
8244,0
8245,0
8246,0
8247,1.2
8248,0.9
8249,0.9
8250,0.6
8251,0.6
8252,0.3
8253,0.9
8254,0
8255,0.3
8256,0.6
8257,1.2
8258,0.3
8259,0.3
8260,0.6
8261,0.6
8262,0.6
8263,0.3
8264,0.3
8265,0
8266,0
8267,0.3
8268,0.3
8269,0.6
8270,0.6
8271,0
8272,1.2
8273,0.9
8274,0
8275,0.3
8276,0.3
8277,0.3
8278,0.3
8279,0.9
8280,0.3
8281,0.3
8282,0
8283,0.6
8284,0.9
8285,0.3
8286,0.9
8287,0.3
8288,0.6
8289,0.6
8290,0.6
8291,0.3
8292,0
8293,0.9
8294,0.3
8295,0.3
8296,0.9
8297,0.6
8298,1.2
8299,0.6
8300,0
8301,0.3
8302,0.9
8303,0.9
8304,0.3
8305,0.6
8306,0.3
8307,0.3
8308,0.3
8309,0.9
8310,0.3
8311,0.3
8312,0
8313,0.6
8314,1.2
8315,0.6
8316,0.3
8317,0
8318,0.9
8319,0.3
8320,0.6
8321,0.3
8322,0.3
8323,0.6
8324,0.3
8325,0.9
8326,0.9
8327,0.3
8328,0.9
8329,0.3
8330,0.6
8331,0.3
8332,0.9
8333,0.9
8334,0.3
8335,0.9
8336,0.3
8337,0.3
8338,0.3
8339,0
8340,0.9
8341,0.6
8342,1.2
8343,0.9
8344,0.6
8345,0.3
8346,0
8347,0
8348,0.3
8349,0
8350,0.9
8351,0.9
8352,0
8353,0
8354,0.6
8355,0.6
8356,0.9
8357,0
8358,0.6
8359,0
8360,0.9
8361,0.9
8362,0
8363,0
8364,0.3
8365,0.9
8366,0.6
8367,0.9
8368,0.9
8369,0.6
8370,1.2
8371,0.3
8372,0.3
8373,0
8374,0.3
8375,0.6
8376,0.9
8377,0.3
8378,0
8379,0.3
8380,0.9
8381,0.3
8382,0.9
8383,0.6
8384,0.9
8385,0.9
8386,0.9
8387,0.6
8388,0.3
8389,0.9
8390,0.6
8391,0.6
8392,0.9
8393,0.6
8394,0.3
8395,0.3
8396,0.6
8397,0.9
8398,0.6
8399,0.6
8400,0
8401,0.9
8402,0.6
8403,1.2
8404,0.6
8405,0.6
8406,0.3
8407,0.9
8408,0.3
8409,0
8410,0
8411,0.3
8412,0.3
8413,0.6
8414,0.9
8415,0.3
8416,1.2
8417,0.6
8418,0.9
8419,0.6
8420,0.3
8421,0.3
8422,0
8423,0
8424,0
8425,0.9
8426,0.6
8427,0.3
8428,0.6
8429,0.9
8430,0.6
8431,0.6
8432,0.6
8433,0
8434,0
8435,0.6
8436,0.6
8437,0.9
8438,0.3
8439,0.9
8440,0.3
8441,0.9
8442,0.6
8443,0
8444,0.9
8445,0
8446,0
8447,0.3
8448,0.9
8449,0
8450,0.9
8451,0
8452,0.3
8453,0.3
8454,0.6
8455,0.9
8456,0.3
8457,0
8458,0.9
8459,0
8460,0
8461,0.6
8462,0.6
8463,0.6
8464,0
8465,0.3
8466,0.3
8467,0.6
8468,0
8469,0.6
8470,0.3
8471,0.9
8472,0.3
8473,0.3
8474,0.3
8475,0
8476,0.9
8477,0
8478,0.3
8479,0.6
8480,0.9
8481,0.6
8482,0.9
8483,0
8484,0.6
8485,0.3
8486,0
8487,0.9
8488,0.9
8489,0
8490,0.3
8491,0
8492,0.6
8493,0.3
8494,0.9
8495,0.3
8496,0
8497,0.9
8498,0.9
8499,0.3
8500,0.3
8501,0.6
8502,0
8503,0.6
8504,0.3
8505,0
8506,0.6
8507,0.3
8508,0.3
8509,0
8510,0
8511,0.9
8512,0.9
8513,0
8514,0.9
8515,0.9
8516,0
8517,0.3
8518,0.9
8519,0.6
8520,0.3
8521,0.3
8522,0.3
8523,0.3
8524,0.3
8525,0
8526,0.3
8527,0.9
8528,0.6
8529,0
8530,0.3
8531,0.3
8532,0
8533,0
8534,0.3
8535,0.9
8536,0
8537,0.3
8538,0.6
8539,0.3
8540,0.6
8541,0.9
8542,0.9
8543,0.6
8544,0.9
8545,0
8546,1.2
8547,0
8548,0.6
8549,0
8550,0.3
8551,0.3
8552,0
8553,0.3
8554,0
8555,0.3
8556,0.6
8557,0
8558,0
8559,0.9
8560,0.3
8561,0.6
8562,0
8563,0.3
8564,0.9
8565,0.9
8566,1.2
8567,0
8568,0.3
8569,0.3
8570,1.2
8571,0
8572,0.3
8573,0.9
8574,0.9
8575,0.9
8576,1.2
8577,0.3
8578,0.3
8579,0.9
8580,0.6
8581,1.2
8582,0.6
8583,0.3
8584,0.9
8585,0.6
8586,0.9
8587,0.3
8588,0.6
8589,0.3
8590,0.6
8591,0
8592,0.3
8593,0.3
8594,0.3
8595,0.3
8596,0.6
8597,1.2
8598,0.3
8599,0.6
8600,0.6
8601,0.3
8602,0.3
8603,0.9
8604,0.6
8605,0.3
8606,0.6
8607,0.6
8608,0.9
8609,0
8610,0.6
8611,0.6
8612,0.6
8613,0.3
8614,0.6
8615,0.6
8616,0.9
8617,0.3
8618,0.9
8619,0
8620,0
8621,0.3
8622,0.3
8623,0.3
